ID	YourLanguageWord	YourLanguageExplanation	LanguageYouLearnWord	LanguageYouLearnPronunciation	LanguageYouLearnExplanation	Tags
f625b4f2-2292-143f-5b41-cb5bad7d79ce	захватывающий	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">склепка</div><div class="line_2">['riveting']</div></div>	riveting	ˈrividiNG	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">completely engrossing; compelling.</div><div class="line_2">the book is a riveting account of the legendary freedom fighter</div></div>	
f72500fd-1b6c-c5fd-26d9-0731cf04eeb8	неизменно	<div class="synonyms"><div class="speechpart">Наречие</div><div class="line_1">неизменно</div><div class="line_2">['invariably', 'permanently', 'firmly', 'eternally', 'inalterably', 'abidingly']</div></div>	invariably	ˌinˈverēəblē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">in every case or on every occasion; always.</div><div class="line_2">the meals here are invariably big and hearty</div></div>	
f7cc59cc-190c-3288-a958-fad422dfb083	сырой	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">сырой</div><div class="line_2">['raw', 'crude', 'damp', 'wet', 'moist', 'dank']</div><div class="line_1">промозглый</div><div class="line_2">['dank', 'chilly', 'raw']</div><div class="line_1">влажный</div><div class="line_2">['wet', 'humid', 'damp', 'moist', 'dewy', 'dank']</div></div>	dank	daNGk	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">disagreeably damp, musty, and typically cold.</div><div class="line_2">huge dank caverns</div></div>	
f7d0885d-f80f-9866-6122-660df9f42679	преодолимый	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">преодолимый</div><div class="line_2">['surmountable', 'vincible']</div></div>	surmountable			
f7d57c5d-7110-1b00-37ff-22e7acc248e9	карьер	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">карьер</div><div class="line_2">['career', 'quarry', 'pit', 'open pit', 'mine', 'stone-pit']</div><div class="line_1">каменоломня</div><div class="line_2">['quarry', 'stone-pit']</div><div class="line_1">добыча</div><div class="line_2">['production', 'prey', 'mining', 'extraction', 'spoil', 'quarry']</div><div class="speechpart">Глагол</div><div class="line_1">выискивать факты</div><div class="line_2">['quarry']</div><div class="line_1">рыться</div><div class="line_2">['rummage', 'delve', 'burrow', 'scrabble', 'rummage about', 'quarry']</div><div class="line_1">разрабатывать карьер</div><div class="line_2">['quarry']</div></div>	quarry	ˈkwôrē	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a place, typically a large, deep pit, from which stone or other materials are or have been extracted.</div><div class="line_2">a limestone quarry</div><div class="line_1">an animal pursued by a hunter, hound, predatory mammal, or bird of prey.</div><div class="line_2">grouse are not an easy quarry for a hawk</div><div class="line_1">a diamond-shaped pane of glass as used in lattice windows.</div><div class="line_2">stained-glass quarries with floral motifs</div><div class="speechpart">Глагол</div><div class="line_1">extract (stone or other materials) from a quarry.</div><div class="line_2">limestone is quarried for use in blast furnaces</div></div>	
f8925b26-acf1-f883-0c0f-46159eea8f4d	смешивается		minges			
f8efaecc-b294-2e93-7a2e-5a2d6e2ba3cc	ловкий	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">ловкий</div><div class="line_2">['deft', 'clever', 'dexterous', 'nimble', 'artful', 'adroit']</div><div class="line_1">искусный</div><div class="line_2">['cunning', 'adept', 'skilled', 'skillful', 'skilful', 'adroit']</div><div class="line_1">проворный</div><div class="line_2">['prompt', 'agile', 'nimble', 'quick', 'alert', 'adroit']</div></div>	adroit	əˈdroit	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">clever or skillful in using the hands or mind.</div><div class="line_2">he was adroit at tax avoidance</div></div>	
f90f3287-ab1e-fcbc-91a7-120da2a5f896	скупердяй	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">неуклюжий</div></div>	ham-fisted		<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">clumsy or bungling; ham-handed.</div><div class="line_2">a ham-fisted attempt</div></div>	
f922842b-b8b4-c083-a300-74e78183817f	принуждение	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">принуждение</div><div class="line_2">['compulsion', 'coercion', 'constraint', 'duress', 'forcing', 'enforcement']</div><div class="line_1">давление</div><div class="line_2">['pressure', 'stress', 'tension', 'push', 'squeeze', 'enforcement']</div></div>	enforcement	ənˈfôrsmənt	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">the act of compelling observance of or compliance with a law, rule, or obligation.</div><div class="line_2">the strict enforcement of environmental regulations</div></div>	
faa7481c-8841-f9c2-39cf-60ac0d472d3c	предлог	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">предлог</div><div class="line_2">['pretext', 'excuse', 'preposition', 'guise', 'plea', 'cloak']</div><div class="line_1">отговорка</div><div class="line_2">['excuse', 'pretense', 'subterfuge', 'pretext', 'evasion', 'alibi']</div><div class="speechpart">Глагол</div><div class="line_1">отговариваться</div><div class="line_2">['explain away', 'pretext']</div><div class="line_1">приводить в качестве отговорки</div><div class="line_2">['pretext']</div></div>	pretext	ˈprēˌtekst	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a reason given in justification of a course of action that is not the real reason.</div><div class="line_2">the rebels had the perfect pretext for making their move</div></div>	
fada7eb3-cddb-9675-36a4-ca98df68d2ee	обременительный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">обременительный</div><div class="line_2">['burdensome', 'onerous', 'cumbersome', 'heavy', 'vexatious', 'weighty']</div><div class="line_1">тягостный</div><div class="line_2">['painful', 'burdensome', 'onerous', 'oppressive', 'depressing']</div><div class="line_1">затруднительный</div><div class="line_2">['difficult', 'embarrassing', 'baffling', 'awkward', 'knotty', 'onerous']</div></div>	onerous	ˈōnərəs	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">(of a task, duty, or responsibility) involving an amount of effort and difficulty that is oppressively burdensome.</div><div class="line_2">he found his duties increasingly onerous</div></div>	
fafd7a3b-9e80-3c8e-ddbc-c24542f1d97d	умиротворять	<div class="synonyms"><div class="speechpart">Глагол</div><div class="line_1">умиротворять</div><div class="line_2">['square off', 'pacify', 'appease', 'placate', 'propitiate', 'calm']</div><div class="line_1">успокаивать</div><div class="line_2">['calm down', 'soothe', 'calm', 'settle down', 'reassure', 'placate']</div><div class="line_1">утихомиривать</div><div class="line_2">['calm down', 'placate', 'still', 'hush']</div></div>	placate	ˈplākāt	<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">make (someone) less angry or hostile.</div><div class="line_2">they attempted to placate the students with promises</div></div>	
fbae0751-a466-3ec9-01c6-bea0c8ba4405	бормотать	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">ропот</div><div class="line_2">['murmur', 'grumble', 'clamor', 'rumble', 'clamour']</div><div class="line_1">журчание</div><div class="line_2">['murmur', 'murmuring', 'gurgling', 'purl', 'ripple', 'babble']</div><div class="line_1">шепот</div><div class="line_2">['whisper', 'whispering', 'murmur', 'susurration']</div><div class="speechpart">Глагол</div><div class="line_1">роптать</div><div class="line_2">['murmur', 'repine']</div><div class="line_1">бормотать</div><div class="line_2">['mumble', 'mutter', 'murmur', 'babble', 'burble', 'gibber']</div><div class="line_1">шептать</div><div class="line_2">['whisper', 'murmur']</div></div>	murmur	ˈmərmər	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a soft, indistinct sound made by a person or group of people speaking quietly or at a distance.</div><div class="line_2">his voice was little more than a murmur</div><div class="speechpart">Глагол</div><div class="line_1">say something in a low, soft, or indistinct voice.</div><div class="line_2">Nina murmured an excuse and hurried away</div></div>	
